segment_name,segment_value,n_matches,official_log_loss,bookmaker_log_loss,mean_log_loss_delta,ci_lower,ci_upper,statistically_meaningful,official_brier,bookmaker_brier,brier_delta,official_rps,bookmaker_rps,rps_delta,official_accuracy,bookmaker_accuracy,interpretation
away_team,Germany,6,1.1450605669371392,1.1816937082280978,-0.03663314129095848,,,False,0.704331012252942,0.6681725924388725,0.03615841981406948,0.28715462371847345,0.2655671157792976,0.021587507939175892,0.5,0.5,low_sample_size_official_better_mean
away_team,Nigeria,3,0.703910720236485,0.736968495454653,-0.03305777521816818,,,False,0.39508903354114455,0.42028213114252894,-0.0251930976013844,0.10132719362267723,0.1051620064308658,-0.0038348128081885646,1.0,0.6666666666666666,low_sample_size_official_better_mean
away_team,Portugal,6,1.333753586006795,1.357939303206401,-0.024185717199605956,,,False,0.8341750374909706,0.8501748102561731,-0.015999772765202452,0.30256239017495473,0.30297480865088533,-0.0004124184759306306,0.16666666666666666,0.16666666666666666,low_sample_size_official_better_mean
away_team,England,8,0.9295933034419417,0.9520265827724724,-0.02243327933053084,,,False,0.5577950472380937,0.565405898667935,-0.0076108514298412824,0.19374786470719205,0.19094354063986452,0.0028043240673275138,0.375,0.5,low_sample_size_official_better_mean
away_team,South Korea,4,0.9039662157001952,0.9250294166426118,-0.021063200942416656,,,False,0.5477936864738792,0.5668276957657157,-0.019034009291836625,0.13279866575272242,0.13508962976143113,-0.0022909640087086973,0.5,0.5,low_sample_size_official_better_mean
away_team,Bosnia and Herzegovina,2,0.8747082000184534,0.8951304900279066,-0.020422290009453198,,,False,0.5044481876058414,0.5169127958076714,-0.012464608201830013,0.20510052108392277,0.23337929266711643,-0.028278771583193682,0.5,0.5,low_sample_size_official_better_mean
away_team,Mexico,8,0.9247791948532416,0.9383339052513033,-0.01355471039806179,,,False,0.5437542155793995,0.5509229351732288,-0.0071687195938292606,0.19989567789749202,0.2066166941609573,-0.00672101626346526,0.75,0.75,low_sample_size_official_better_mean
away_team,Iran,5,0.8319554293871521,0.8361889581074278,-0.0042335287202755366,,,False,0.4790311165053874,0.47769607794559,0.0013350385597973302,0.20739334379933796,0.20596178069663762,0.0014315631027003368,0.4,0.6,low_sample_size_official_better_mean
away_team,Saudi Arabia,4,1.1907743447708303,1.1260375241241602,0.06473682064667,,,False,0.6372687969749156,0.5527240291493052,0.08454476782561039,0.27610935219371835,0.2569814783176388,0.019127873876079567,0.5,0.75,low_sample_size_bookmaker_better_mean
away_team,Morocco,6,1.03035448642642,0.9624419045835243,0.06791258184289566,,,False,0.6378913005141634,0.5814995756473208,0.05639172486684263,0.2514130671287827,0.2060556625418094,0.04535740458697333,0.6666666666666666,0.6666666666666666,low_sample_size_bookmaker_better_mean
